Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
36,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90548,PT9961,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
37,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90547,PT9960,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
38,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90546,PT9959,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
39,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90545,PT9958,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
40,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90544,PT9957,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
41,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90543,PT9956,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
42,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90542,PT9955,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
43,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90541,PT9954,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
44,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90540,PT9953,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
45,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90539,PT9952,"RM 538,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
46,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90538,PT9951,"RM 591,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
47,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90562,PT9985,"RM 689,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
48,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90561,PT9984,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
49,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90560,PT9983,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
50,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90559,PT9982,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
51,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90558,PT9981,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
52,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90557,PT9980,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
53,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90556,PT9979,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
54,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90555,PT9978,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
55,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90554,PT9977,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
56,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90553,PT9976,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
57,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90552,PT9975,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
58,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90551,PT9974,"RM 596,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
59,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90573,PT10005,"RM 689,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
60,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90572,PT10004,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
61,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90571,PT10003,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
62,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90570,PT10002,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
63,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90569,PT10001,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
64,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90568,PT10000,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
65,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90567,PT9999,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
66,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90566,PT9998,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
67,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90565,PT9997,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
68,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90564,PT9996,"RM 538,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
69,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90563,PT9995,"RM 608,000.00","RM 608,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
70,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90574,PT9934,"RM 468,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
71,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90575,PT9935,"RM 365,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
72,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90576,PT9936,"RM 365,000.00","RM 365,000.00",Telah Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
73,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90577,PT9937,"RM 365,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
74,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90578,PT9938,"RM 365,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
75,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90579,PT9939,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
76,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90580,PT9940,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
77,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90581,PT9941,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
78,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90582,PT9942,"RM 380,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
79,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90590,PT9950,"RM 450,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
80,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90589,PT9949,"RM 365,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
81,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90588,PT9948,"RM 365,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
82,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90587,PT9947,"RM 365,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
83,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90586,PT9946,"RM 365,000.00",-,Belum Dijual,Tidak,2025-12-25,2025-12-25 12:14:11
84,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90585,PT9945,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
85,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90584,PT9944,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
86,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90583,PT9943,"RM 380,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
87,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90600,PT9973,"RM 432,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
88,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90599,PT9972,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
89,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90598,PT9971,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
90,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90597,PT9970,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
91,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90596,PT9969,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
92,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90595,PT9968,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
93,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90594,PT9967,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
94,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90593,PT9966,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
95,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90592,PT9965,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
96,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90591,PT9964,"RM 380,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
97,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90609,PT9994,"RM 437,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
98,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90608,PT9993,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
99,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90607,PT9992,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
100,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90606,PT9991,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
101,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90605,PT9990,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
102,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90604,PT9989,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
103,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90603,PT9988,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
104,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90602,PT9987,"RM 365,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
105,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90601,PT9986,"RM 380,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
106,30895-1 TAMAN CHENG SETIA,30895 KK FRONTIERS DEVELOPMENT SDN. BHD.,30895-1/10-2027/0836(A)-(L),HS(D)90526,PT 9922,"RM 544,000.00",-,Belum Dijual,Ya,2025-12-25,2025-12-25 12:14:11
